EmployeeId,Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeCount,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,experience_level,Income_JobLevel,YearsAtCompany_JobSatisfaction,Age_WorkLifeBalance,Kelompok_Usia
664,-1.8531884744878788,1.0,0.7301310226244685,0.2230329755142651,3,1,4,98,2,1,1,-0.8292895788420143,18275,1,15,3,1,80,0,-1.3216011591512031,2,3,-0.9810141559830953,0,0,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,-0.8062196030382062,-0.6670014109803587,-0.9370471339306353,-1.1514478326192434,Muda
665,-0.8676718124782865,1.0,-0.977970414180834,1.950552221311621,5,1,3,71,2,1,2,-0.8407634260356166,18300,5,16,3,2,80,0,-0.678773515728442,2,4,-0.8177339465973219,2,1,1,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,-0.6672781487876771,-0.6692852649124099,-0.7817062625437433,0.3905594161397629,Paruh Baya
666,-0.2106607044718917,0.0,0.9408547122158338,0.2230329755142651,2,1,4,54,3,2,4,-0.3261401315373811,18500,1,11,3,4,80,1,-0.8073390444129942,3,3,-0.32789331844000197,2,0,2,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,-0.5561249853872537,-0.356735624952061,0.046778384853014277,0.08766513513352954,Paruh Baya
667,-0.8676718124782865,0.0,1.1912440374949855,1.7037637576262845,3,1,4,54,3,1,4,-0.9140685608836311,18168,9,16,3,4,80,0,-0.678773515728442,4,3,-0.6544537372115486,2,1,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,-0.6672781487876771,-0.6838765539227375,-0.3674639388453645,-0.40798005196757964,Paruh Baya
668,-1.4151810691502822,1.0,-0.2714262784921384,-0.7641208792270812,2,1,1,65,3,2,3,-0.4092192843651309,24785,9,14,3,1,80,0,-0.9359045730975464,3,3,-0.8177339465973219,2,2,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,-0.6117015670874655,-0.38980921337547003,-0.6781456816191486,-0.8210177078851706,Muda
669,-0.5391662584750891,0.0,1.4837781006924105,-0.6407266473844129,2,1,3,56,3,1,2,-0.5464804933848915,20990,2,11,3,1,80,1,-0.678773515728442,5,3,-0.4911735278257753,3,1,2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,-0.6672781487876771,-0.6107086409144284,-0.5745851006945539,-0.16015745841702506,Paruh Baya
670,-0.9771736638126857,0.0,1.6697107679789092,-1.0109093429124179,3,1,3,55,1,2,4,0.03634844831975755,16392,0,11,3,1,80,3,-0.16451140099023315,6,3,0.32522751910309133,8,7,5,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.27824207688619557,-0.2124298913194885,0.8752630322497719,-0.4905875831510978,Muda
671,-1.0866755151470848,0.0,-0.5242947060017769,-0.8875151110697495,3,1,4,87,3,1,4,-0.8335391518766818,6297,2,13,3,3,80,0,-0.678773515728442,0,2,-0.4911735278257753,2,1,2,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,-0.6672781487876771,-0.6678472828070443,-0.1603427769961751,-1.3166628949862798,Muda
672,-0.2106607044718917,0.0,1.2705753088705585,1.5803695257836163,3,1,2,71,4,3,2,1.167159832844782,19100,7,18,3,2,80,1,-0.16451140099023315,6,2,-0.0013328996684553085,7,6,2,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-0.0003591683851373997,0.7450970164886712,-0.2639033579207698,-0.8760893953408494,Paruh Baya
673,-0.3201625558062908,0.0,-1.5754340517281167,-0.14714972001373974,5,1,2,32,3,2,1,-0.2936308978221746,4187,3,14,3,3,80,1,-0.5502079870438897,3,3,-1.1442943653688686,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-0.4449718219868305,-0.3437937860037705,-0.9888274243929327,0.005057603950011342,Paruh Baya
674,-0.10115885313749257,0.0,0.2739762122149248,-0.02375548817107146,2,1,2,48,2,2,2,0.49806455853638254,13934,2,11,3,3,80,1,0.2211851850634235,2,3,-0.6544537372115486,2,0,2,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,-0.11151233178556068,-0.028621943380696003,-0.6781456816191486,0.17027266631704774,Paruh Baya
675,1.6508707682128936,0.0,-0.2565516651092185,-1.0109093429124179,4,1,3,65,2,5,3,2.8676264826669864,5678,0,14,3,1,80,1,2.9210612874390196,5,3,4.243952544361651,18,11,9,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,3.8900015506296772,3.4521829170221023,4.137421331374505,1.491993165253339,Veteran
676,0.11784484953130571,0.0,1.2854499222534783,-1.0109093429124179,4,1,4,86,3,2,2,-0.4383288596526033,7636,0,15,3,1,80,2,0.6068817711170802,3,3,1.3049087754177313,13,5,8,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.05521741331507424,-0.4013976574010635,0.5645812894759877,0.3354877286840841,Paruh Baya
677,-0.2106607044718917,0.0,-1.6473280164122297,-0.8875151110697495,3,1,2,37,3,2,2,-0.44151603942860396,15986,5,11,3,4,80,0,-0.16451140099023315,5,3,-0.16461310905422863,2,1,2,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.27824207688619557,-0.402666465141092,-0.3674639388453645,0.08766513513352954,Paruh Baya
678,0.7748559575377005,0.0,1.627566030060636,0.09963874367159682,4,1,4,41,3,2,4,-0.008059589892517928,19121,2,13,3,4,80,0,-0.2930769296747854,5,4,-0.4911735278257753,2,1,3,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,-0.33381865858640725,-0.23010861249721867,-0.1603427769961751,2.0427100398101268,Senior
679,0.9938596602064987,0.0,-1.4242088156684312,-0.7641208792270812,3,1,3,51,3,4,2,2.1466864173356432,11380,8,12,3,4,80,1,1.5068404719089457,2,4,0.9783483566461847,12,5,1,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.7225148643214232,2.032344762338899,0.35746012762679835,2.262996789632842,Senior
680,-1.6341847718190805,1.0,-0.45983804800912387,-0.7641208792270812,1,1,2,34,3,2,3,-0.4954856169688813,10022,0,19,3,1,80,1,-0.9359045730975464,3,4,-0.6544537372115486,2,0,2,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,-0.6117015670874655,-0.42415160953890757,-0.5228048102322566,-0.38044420823974023,Muda
681,0.33684855220010396,0.0,0.003754069091879834,-0.8875151110697495,1,1,4,86,2,1,4,-0.8841090709892252,22929,0,20,4,4,80,0,-0.8073390444129942,2,2,-0.4911735278257753,2,2,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,-0.6950664396377829,-0.6779131575446037,-0.1603427769961751,-0.6007309580624555,Senior
682,-0.42966440714069,1.0,-0.494545479235937,-0.02375548817107146,4,1,1,77,3,2,1,0.3656903585064896,18385,0,17,3,1,80,0,-0.678773515728442,3,3,-0.32789331844000197,2,0,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,-0.5005484036870421,-0.08131975818321222,-0.7299259720814459,-0.07754992723350686,Paruh Baya
683,1.4318670655440953,0.0,1.0995172549669796,-0.7641208792270812,3,1,1,99,3,5,2,2.4853773881986436,7999,1,11,3,3,80,1,2.6639302300699153,2,3,4.080672334975878,5,10,7,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,3.612118642128619,3.0717520629702295,2.3251111651940977,1.3267781028863024,Veteran
684,1.4318670655440953,0.0,1.5333601453021435,-0.8875151110697495,3,1,4,30,3,4,1,2.4122847320023624,9490,2,22,4,3,80,1,2.6639302300699153,3,3,-0.8177339465973219,2,2,2,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2.722893334925233,2.2438127190103123,-0.885266843468338,1.3267781028863024,Veteran
685,2.1983800248848895,0.0,-0.5193365015408035,-1.0109093429124179,4,1,4,88,3,2,3,0.05355921911016097,2967,2,11,3,3,80,0,0.4783162424325279,2,3,-0.6544537372115486,2,1,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,-0.0003591683851373997,-0.2055783295233347,-0.5228048102322566,1.9050308211709297,Veteran
686,0.008342998196906572,0.0,-1.5903086651110367,0.09963874367159682,3,1,3,42,4,3,4,1.5385725160747223,15471,1,25,4,1,80,1,0.6068817711170802,2,3,1.4681889848035046,11,6,8,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,0.49983006691676735,0.9668846094456496,2.3251111651940977,0.25288019750056595,Paruh Baya
687,-0.2106607044718917,1.0,-0.3482784476372246,1.0867925984129432,4,1,4,67,3,2,3,-0.401357574250996,23288,0,18,3,3,80,1,-0.8073390444129942,0,2,-0.4911735278257753,2,3,2,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,-0.5561249853872537,-0.38667948761673315,-0.3674639388453645,-0.8760893953408494,Paruh Baya
688,0.4463504035345031,0.0,-0.5466066260761566,2.320734916839626,4,1,1,60,2,4,2,1.501601230673115,5640,0,23,4,3,80,1,1.2497094145398413,3,3,2.1213098223465976,7,0,10,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1.5002085375205767,1.51873138917537,1.0823841940989611,0.5833103222346387,Senior
689,-0.7581699611438873,0.0,-0.4176933100908508,0.9633983665702748,4,1,2,95,3,3,1,1.150161540706112,25927,1,23,4,4,80,2,-0.2930769296747854,2,3,0.32522751910309133,1,0,8,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,-0.08372404093545485,0.7349465545684434,-0.5228048102322566,-0.3253725207840614,Paruh Baya
690,0.008342998196906572,0.0,1.1788485263425523,-1.0109093429124179,4,1,3,31,1,2,4,0.6421250844116111,7677,1,14,3,3,80,2,-0.678773515728442,2,2,-0.16461310905422863,3,1,3,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,-0.5005484036870421,0.028728166468591308,0.25389954670220366,-0.7659460204294918,Paruh Baya
691,-0.6486681098094882,0.0,-0.6879154532138958,-0.3939381836990763,4,1,1,66,4,2,4,-0.2216006348845603,6219,4,22,4,4,80,2,0.2211851850634235,4,4,-0.0013328996684553085,7,5,7,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,-0.11151233178556068,-0.31511873107912686,0.46102070855139304,0.6108461659624781,Paruh Baya
692,1.6508707682128936,0.0,-0.07805630451417965,-0.8875151110697495,4,1,1,79,2,5,3,2.6698088579032135,21030,1,18,3,4,80,0,2.7924957587544674,2,4,4.243952544361651,7,15,12,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,3.751060096379148,3.2553062493610163,4.137421331374505,2.9238570391009877,Veteran
693,-0.6486681098094882,0.0,0.49709541295872334,-0.5173324155417446,3,1,1,51,3,2,3,0.3916127540179614,20943,1,19,3,3,80,1,-0.678773515728442,3,3,-0.32789331844000197,2,0,2,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,-0.5005484036870421,-0.07100012189764725,-0.21212306745847248,-0.24276498960054324,Paruh Baya
694,-0.42966440714069,0.0,0.6607161601708423,-1.0109093429124179,3,1,2,42,2,2,4,0.09478007754643582,12291,0,14,3,1,80,0,-0.678773515728442,3,3,-0.32789331844000197,0,1,4,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.5005484036870421,-0.18916841608563303,0.046778384853014277,-0.07754992723350686,Paruh Baya
695,0.7748559575377005,0.0,1.2656171044095852,-0.270543951856408,3,1,2,31,3,5,4,2.6657717635202793,3549,0,14,3,4,80,1,1.5068404719089457,4,2,2.4478702411181446,7,1,10,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2.361645553873857,3.2512883581842593,3.567838136289234,-0.38044420823974023,Senior
696,-0.42966440714069,0.0,-0.1301174513543993,1.5803695257836163,2,1,3,95,3,2,2,-0.07584027979546472,15480,0,13,3,1,80,1,-0.42164245835933756,2,4,-0.0013328996684553085,7,0,7,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,-0.38939524028661887,-0.257091923768491,-0.2639033579207698,0.8311329157851933,Paruh Baya
697,-0.3201625558062908,0.0,-1.282899988530692,2.4441291486822943,3,1,2,86,3,2,3,-0.22818747308829496,17491,4,13,3,1,80,2,-0.16451140099023315,1,3,0.16194730971731802,7,7,7,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,-0.27824207688619557,-0.31774093374185236,0.25389954670220366,0.005057603950011342,Paruh Baya
698,-2.072192177156677,0.0,-0.6408125108346494,-0.7641208792270812,2,1,2,70,3,1,4,-1.0483550687791245,18420,1,12,3,3,80,0,-1.4501666878357553,2,4,-1.1442943653688686,0,0,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,-0.834007893888312,-0.7106061036460042,-0.9888274243929327,-0.8210177078851706,Muda
699,1.5413689168784945,0.0,-0.9184719606491543,-0.02375548817107146,4,1,4,96,3,1,4,-0.9408408710020364,18725,3,23,4,2,80,2,-0.16451140099023315,4,3,-0.4911735278257753,2,0,3,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,-0.5561249853872537,-0.6892055464308571,-0.1603427769961751,1.4093856340698205,Veteran
700,1.4318670655440953,0.0,-0.013599646521526723,-0.6407266473844129,1,1,1,96,3,5,2,2.6859572354349504,15815,3,14,3,1,80,2,2.1496681153317065,4,2,0.48850772848886465,4,1,6,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,3.0563528251265026,3.271377814068044,0.046778384853014277,-0.05001408350566745,Veteran
701,-0.8676718124782865,0.0,-0.9730122097198606,-0.8875151110697495,1,1,4,97,3,1,2,-0.7060519608366564,4668,0,13,3,3,80,3,-0.9359045730975464,3,3,-0.6544537372115486,2,0,2,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.7228547304878887,-0.6424711280064748,-0.6781456816191486,-0.40798005196757964,Paruh Baya
702,0.9938596602064987,0.0,-1.57295494949763,-0.6407266473844129,2,1,4,33,2,5,2,2.6105273140696017,9946,2,14,3,3,80,1,1.8925370579626022,2,3,0.651787937874638,4,0,8,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2.7784699166254443,3.196306689449692,0.15033896577760897,0.9963479781522296,Senior
703,-1.6341847718190805,0.0,-1.4514789402037842,-0.14714972001373974,1,1,2,94,1,1,1,-0.8609488979502873,6881,1,15,3,1,80,1,-0.9359045730975464,3,2,-0.4911735278257753,3,1,1,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,-0.7228547304878887,-0.6733031560891668,-0.7817062625437433,-1.5920213322646737,Muda
704,-0.8676718124782865,0.0,1.5135273274582501,-1.0109093429124179,1,1,2,42,3,3,4,0.30067189107607667,6599,1,14,3,4,80,1,-0.03594587230568093,5,3,0.651787937874638,10,4,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.08300570416518006,0.227677220105057,1.2895053559481506,-0.40798005196757964,Paruh Baya
705,-1.6341847718190805,0.0,0.8268160096134479,-0.5173324155417446,3,1,4,60,4,1,2,-0.8870837721134924,12392,1,16,3,1,80,1,-0.9359045730975464,2,2,-0.4911735278257753,2,2,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,-0.7228547304878887,-0.6785052678232836,-0.5745851006945539,-1.5920213322646737,Muda
706,0.8843578088720997,0.0,-1.06225989001738,1.3335810620982798,3,1,4,50,3,2,3,-0.35121261244191937,23333,8,15,3,3,80,0,-0.42164245835933756,3,3,-0.32789331844000197,3,0,1,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,-0.38939524028661887,-0.3667169125069517,-0.21212306745847248,0.9137404469687115,Senior
707,-1.3056792178158831,0.0,-1.2234015349990124,-0.8875151110697495,3,1,3,82,3,1,2,-0.9170432620078983,19655,4,14,3,3,80,0,-0.678773515728442,3,3,-0.8177339465973219,0,1,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.6672781487876771,-0.6844686642014175,-0.7817062625437433,-0.7384101767016524,Muda
708,0.9938596602064987,0.0,1.486257202922897,-0.8875151110697495,3,1,3,69,3,4,1,2.2406019814017952,24097,8,23,4,1,80,0,2.1496681153317065,2,3,3.1009910786612376,15,15,9,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2.27828068132354,2.1071198318179105,0.35746012762679835,0.9963479781522296,Senior
709,-0.2106607044718917,0.0,1.3548647847071045,-0.270543951856408,2,1,3,63,2,1,4,-0.8101665001860104,7713,1,18,3,4,80,1,-1.3216011591512031,5,2,-0.9810141559830953,0,0,1,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,-0.8062196030382062,-0.6631949877602733,-0.7817062625437433,-0.8760893953408494,Paruh Baya
710,-0.8676718124782865,0.0,-1.1663821836978194,0.9633983665702748,3,1,2,51,2,3,1,0.315545396697413,9769,1,13,3,1,80,0,-0.16451140099023315,3,2,0.48850772848886465,9,0,9,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,-0.0003591683851373997,0.23655887428525638,-0.4710245197699592,-1.2065195200749221,Paruh Baya
711,0.9938596602064987,0.0,-0.593709568455403,-1.0109093429124179,4,1,4,56,4,4,1,2.350878401651417,3156,1,15,3,2,80,0,2.0211025866471544,5,1,3.1009910786612376,0,0,12,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,2.167127517923116,2.1949213274278816,0.35746012762679835,-1.536949644808995,Senior
712,0.11784484953130571,0.0,-0.3705903677116045,2.4441291486822943,5,1,4,50,3,2,4,-0.8705104372782891,5456,1,11,3,4,80,0,-0.16451140099023315,2,3,0.48850772848886465,3,9,9,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.27824207688619557,-0.5734479869489254,1.0823841940989611,0.3354877286840841,Paruh Baya
713,0.4463504035345031,0.0,-0.8366615870430948,0.59321567104227,3,1,1,56,3,1,3,-0.8609488979502873,4609,4,12,3,1,80,1,0.2211851850634235,2,3,0.32522751910309133,8,1,8,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,-0.4727601128369363,-0.6733031560891668,0.4092404180890957,0.5833103222346387,Senior
714,-1.0866755151470848,0.0,1.3251155579412648,1.5803695257836163,3,1,1,58,2,1,2,-0.7734076934361366,19555,1,12,3,1,80,0,-1.3216011591512031,2,3,-0.9810141559830953,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.8062196030382062,-0.6558781964594423,-0.885266843468338,-0.573195114334616,Muda
715,0.33684855220010396,0.0,-0.34579934540673796,-0.02375548817107146,4,1,3,81,3,2,3,-0.537131432708623,23099,3,11,3,3,80,2,-0.03594587230568093,2,4,0.16194730971731802,7,0,7,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,-0.22266549518598394,-0.44073069734194636,0.25389954670220366,1.6021365401646965,Senior
716,0.008342998196906572,0.0,-0.3185292208713848,0.4698214391996017,3,1,1,47,3,2,4,-0.47126305067127655,3031,1,17,3,1,80,0,-0.16451140099023315,2,3,0.48850772848886465,8,3,7,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,-0.27824207688619557,-0.4145086707146911,1.0823841940989611,0.25288019750056595,Paruh Baya
717,0.22734670086570485,0.0,1.1119127661194128,1.456975293940948,4,1,1,32,1,2,3,-0.16295652700614868,3987,6,19,3,3,80,1,-0.16451140099023315,1,3,-0.6544537372115486,2,1,2,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,-0.27824207688619557,-0.2917726686626028,-0.5228048102322566,0.4180952598676023,Paruh Baya
718,-0.6486681098094882,0.0,-0.5342111149237234,-0.8875151110697495,4,1,4,57,3,3,3,0.711605603528425,8935,1,19,3,1,80,1,-0.16451140099023315,5,2,0.48850772848886465,8,9,6,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,-0.0003591683851373997,0.4730646370265651,0.5645812894759877,-1.0963761451635645,Paruh Baya
719,-0.3201625558062908,0.0,0.4177641415831505,-1.0109093429124179,3,1,4,64,2,3,3,0.12325221687870815,12288,1,14,3,4,80,0,-0.16451140099023315,3,3,0.48850772848886465,9,8,6,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,-0.0003591683851373997,0.12173177381267891,0.5645812894759877,0.005057603950011342,Paruh Baya
720,1.4318670655440953,0.0,0.016149580244313087,0.3464272073569334,3,1,3,77,3,3,4,0.5747693518121311,6645,4,11,3,4,80,0,0.6068817711170802,3,3,-0.8177339465973219,2,2,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.49983006691676735,0.39135341856873096,-0.5745851006945539,1.3267781028863024,Veteran
721,1.5413689168784945,0.0,-0.08053540674466629,-0.5173324155417446,3,1,3,84,3,4,2,1.5984914958635343,17588,1,11,3,2,80,1,2.7924957587544674,2,3,4.243952544361651,9,0,10,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,2.834046498325656,1.5958748997691015,2.4286717461186926,1.4093856340698205,Veteran
722,-0.6486681098094882,0.0,-0.011120544291040072,-0.270543951856408,2,1,3,48,2,3,3,0.5184625091027866,14034,1,24,4,1,80,1,-0.16451140099023315,2,3,0.48850772848886465,9,8,9,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,-0.0003591683851373997,0.3577300134579762,0.5645812894759877,-0.24276498960054324,Paruh Baya
723,0.8843578088720997,0.0,-1.5084982915049772,-0.02375548817107146,3,1,2,60,3,2,2,-0.8828341990788249,10901,8,18,3,3,80,1,1.121143885855289,2,1,1.6314691941892778,9,0,15,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.2775237401159208,-0.5783540435437022,0.7717024513251771,-1.5644854885368344,Senior
724,1.6508707682128936,0.0,-0.2168860294214321,1.2101868302556114,4,1,4,41,3,1,4,-0.47699997426807766,26589,0,18,3,1,80,1,-0.8073390444129942,3,3,-0.4911735278257753,3,1,2,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,-0.6950664396377829,-0.596878636548118,-0.1603427769961751,1.491993165253339,Veteran
725,2.3078818762192883,1.0,-1.6250160963378497,1.7037637576262845,4,1,4,94,3,3,4,0.8093457833257777,3465,1,12,3,4,80,1,3.692454459546333,3,2,5.386914010062064,10,15,6,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2.5005870081243864,0.5314297930678752,7.296019049574643,0.3905594161397629,Veteran
726,-0.7581699611438873,1.0,0.5020536174196967,-0.7641208792270812,3,1,4,88,3,1,1,-0.8171782956932119,8556,5,11,3,3,80,0,-0.42164245835933756,5,3,-0.32789331844000197,2,0,4,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,-0.6117015670874655,-0.6645906762743046,-0.7299259720814459,-0.3253725207840614,Paruh Baya
727,0.22734670086570485,0.0,0.7102982047805754,-0.3939381836990763,3,1,2,32,3,3,2,0.3979871135699627,9150,4,18,3,4,80,0,-0.2930769296747854,3,3,-0.8177339465973219,0,2,2,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.08372404093545485,0.2857886145983614,-0.7817062625437433,0.4180952598676023,Paruh Baya
728,-0.8676718124782865,0.0,1.01026957466946,-0.8875151110697495,3,1,1,78,2,2,2,0.02997408876775629,3687,2,19,3,2,80,2,-0.16451140099023315,2,3,-1.1442943653688686,0,0,0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,-0.27824207688619557,-0.21496750679954546,-0.9888274243929327,-0.40798005196757964,Paruh Baya
729,0.7748559575377005,0.0,-0.806912360277255,-0.270543951856408,4,1,1,42,2,3,4,0.7957471496148416,2094,3,14,3,4,80,1,1.6354060005934978,4,3,2.4478702411181446,6,5,17,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.166749047319307,0.523309423531693,3.567838136289234,0.8311329157851933,Senior
730,-0.10115885313749257,0.0,0.9730830412121604,0.2230329755142651,3,1,2,95,2,2,2,-0.0008353157335831605,22656,1,13,3,3,80,0,-0.678773515728442,3,3,-0.16461310905422863,5,0,3,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,-0.5005484036870421,-0.22723264828648745,-0.3674639388453645,0.17027266631704774,Paruh Baya
731,-0.3201625558062908,0.0,-0.030953362134933278,1.827157989468953,4,1,1,40,2,2,2,-0.40454475402699663,7815,0,23,4,3,80,0,0.6068817711170802,2,4,1.3049087754177313,9,10,10,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,0.05521741331507424,-0.3879482953567616,0.5645812894759877,0.9412762906965508,Paruh Baya
732,-0.6486681098094882,0.0,-1.5853504606500635,1.827157989468953,1,1,4,30,3,2,4,-0.26877089556936967,6670,2,20,4,4,80,0,-0.2930769296747854,3,2,-0.32789331844000197,4,1,4,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,-0.33381865858640725,-0.33389708563154835,0.046778384853014277,-1.0963761451635645,Paruh Baya
733,-0.6486681098094882,0.0,-0.977970414180834,-0.02375548817107146,4,1,3,42,2,1,2,-0.8171782956932119,7551,0,16,3,4,80,0,-1.0644701017820986,5,3,-0.8177339465973219,2,2,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,-0.7506430213379945,-0.6645906762743046,-0.7817062625437433,-0.24276498960054324,Paruh Baya
734,-1.7436866231534796,0.0,0.449992470579477,-1.0109093429124179,1,1,4,70,2,1,2,-0.9419032642607033,25326,1,11,3,3,80,0,-1.193035630466651,6,4,-0.8177339465973219,2,2,2,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,-0.7784313121881004,-0.6894170143875286,-0.7817062625437433,-0.4905875831510978,Muda
